damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.05,29,05,15:10:00,2017,농산부산물소각,산137,토곡,영양,청기,경북,29,월요일,05,13:00:00,2017
0.02,28,05,16:45:00,2017,입산자실화,산34-4,월계,담양,용,전남,28,일요일,05,15:40:00,2017
0.2,28,05,17:50:00,2017,입산자실화,산65-1(임),종,완주,화산,전북,28,일요일,05,15:10:00,2017
0.1,28,05,17:05:00,2017,건축물화재비화,산8-1,사동,울진,기성,경북,28,일요일,05,14:51:00,2017
0.02,28,05,18:30:00,2017,입산자실화,산144,상법,산청,차황,경남,28,일요일,05,14:50:00,2017
0.01,28,05,14:58:00,2017,입산자실화,산211-1,대현,경주,산내,경북,28,일요일,05,13:35:00,2017
0.03,28,05,13:30:00,2017,입산자실화,산19-1,학가,해남,송지,전남,28,일요일,05,10:10:00,2017
0.05,27,05,17:50:00,2017,농산부산물소각,산48,광기,김천,감천,경북,27,토요일,05,16:34:00,2017
0.2,27,05,18:35:00,2017,입산자실화,산26,지축,고양 덕양,,경기,27,토요일,05,16:10:00,2017
0.01,27,05,15:10:00,2017,입산자실화,산51,,구리,아천,경기,27,토요일,05,13:10:00,2017
1,27,05,17:50:00,2017,입산자실화,산61-1,평촌,김천,증산,경북,27,토요일,05,12:33:00,2017
0.01,27,05,12:25:00,2017,쓰레기소각,산1-2,노동,평창,용평,강원,27,토요일,05,11:03:00,2017
0.01,26,05,20:30:00,2017,기타,산41-1,기촌,단양,단양,충북,26,금요일,05,19:38:00,2017
0.01,26,05,18:20:00,2017,기타,산7-1,,동,내,대구,26,금요일,05,16:54:00,2017
0.02,26,05,13:50:00,2017,쓰레기소각,산40,,동,내,대구,26,금요일,05,12:33:00,2017
0.01,26,05,12:30:00,2017,쓰레기소각,산9-2,당림,춘천,서,강원,26,금요일,05,11:07:00,2017
0.01,25,05,17:00:00,2017,기타,산7,,북,연경,대구,25,목요일,05,15:28:00,2017
0.05,25,05,14:40:00,2017,농산부산물소각,산22,개일,청송,현동,경북,25,목요일,05,13:31:00,2017
0.05,25,05,15:00:00,2017,기타,산93,방동,춘천,서,강원,25,목요일,05,10:40:00,2017
0.01,23,05,19:45:00,2017,쓰레기소각,산24-7임,궁평,화성,서신,경기,23,화요일,05,18:19:00,2017
0.04,23,05,19:54:00,2017,입산자실화,산16,,경주,손곡,경북,23,화요일,05,17:34:00,2017
0.01,23,05,18:00:00,2017,입산자실화,산65-4,양촌,고성,동해,경남,23,화요일,05,16:00:00,2017
0.01,22,05,21:00:00,2017,입산자실화,산12,추평,충주,엄정,충북,22,월요일,05,19:08:00,2017
0.05,22,05,19:30:00,2017,입산자실화,산9-1,양화,공주,계룡,충남,22,월요일,05,17:35:00,2017
0.07,22,05,18:20:00,2017,입산자실화,산12,양악,장수,계북,전북,22,월요일,05,15:33:00,2017
0.5,22,05,07:00:00,2017,기타,산54-1,원북,문경,가은,경북,22,월요일,05,03:00:00,2017
0.03,21,05,14:30:00,2017,입산자실화,산97,문금,공주,유구,충남,21,일요일,05,13:00:00,2017
0.1,21,05,17:00:00,2017,입산자실화,산385-1,상남,인제,상남,강원,21,일요일,05,12:30:00,2017
0.02,21,05,13:40:00,2017,입산자실화,산31-1,용산,음성,음성,충북,21,일요일,05,12:30:00,2017
0.05,20,05,19:10:00,2017,입산자실화,산15-1,금산,옥천,군서,충북,20,토요일,05,17:44:00,2017
0.05,20,05,17:05:00,2017,입산자실화,산1,백자전,영동,용산,충북,20,토요일,05,16:03:00,2017
0.06,20,05,17:22:00,2017,기타,산100-14,,관악,남현,서울,20,토요일,05,15:38:00,2017
0.06,20,05,16:44:00,2017,입산자실화,산196,삼일,화천,사내,강원,20,토요일,05,15:25:00,2017
0.04,20,05,14:19:00,2017,입산자실화,산50-1,덕암,정선,임계,강원,20,토요일,05,12:39:00,2017
0.1,20,05,12:55:00,2017,입산자실화,62-3임,월운,양구,동,강원,20,토요일,05,11:10:00,2017
0.01,20,05,11:04:00,2017,입산자실화,산21-1,,,개금,부산,20,토요일,05,09:50:00,2017
0.06,19,05,14:35:00,2017,담뱃불실화,산697,대기,강릉,왕산,강원,19,금요일,05,13:32:00,2017
0.7,19,05,21:15:00,2017,기타,산8-1,석포,봉화,석포,경북,19,금요일,05,12:25:00,2017
0.1,19,05,08:10:00,2017,입산자실화,산21-1,항사,포항 남,오천,경북,19,금요일,05,04:50:00,2017
0.3,18,05,16:30:00,2017,농산부산물소각,산8,,광산,대산,광주,18,목요일,05,15:10:00,2017
0.03,09,05,16:15:00,2017,입산자실화,산13-4,흥업,원주,흥업,강원,09,화요일,05,14:50:00,2017
0.05,08,05,19:00:00,2017,입산자실화,산2,상오안,홍천,홍천,강원,08,월요일,05,14:50:00,2017
0.05,07,05,20:55:00,2017,기타,산82-1,한천,영주,봉현,경북,07,일요일,05,19:50:00,2017
0.01,07,05,22:45:00,2017,기타,산1-37,조교,춘천,북산,강원,07,일요일,05,19:47:00,2017
0.1,07,05,21:15:00,2017,입산자실화,산43,오항,춘천,북산,강원,07,일요일,05,19:14:00,2017
2,08,05,07:00:00,2017,담뱃불실화,산70 외 2,사진,영덕,영해,경북,07,일요일,05,14:45:00,2017
0.1,07,05,17:23:00,2017,입산자실화,산16-1,어성,보은,회남,충북,07,일요일,05,14:30:00,2017
0.03,07,05,20:00:00,2017,입산자실화,산79-3,안양,안양 만안,,경기,07,일요일,05,13:05:00,2017
0.03,07,05,08:00:00,2017,쓰레기소각,532-4,,도봉,도봉,서울,07,일요일,05,05:29:00,2017
0.8,06,05,18:30:00,2017,농산부산물소각,산90외 1,수예,문경,가은,경북,06,토요일,05,16:30:00,2017
0.13,06,05,17:12:00,2017,쓰레기소각,산89임,백미,화성,서신,경기,06,토요일,05,16:09:00,2017
1,06,05,21:00:00,2017,입산자실화,산64,옹정,김포,통진,경기,06,토요일,05,15:40:00,2017
57,09,05,06:34:00,2017,입산자실화,산293-1외 446필,어흘,강릉,성산,강원,06,토요일,05,15:32:00,2017
0.1,06,05,20:00:00,2017,입산자실화,산79-3,안양,안양 만안,,경기,06,토요일,05,14:35:00,2017
0.01,06,05,16:30:00,2017,건축물화재비화,산126외 2필,도관,홍천,내촌,강원,06,토요일,05,14:24:00,2017
0.1,06,05,15:55:00,2017,쓰레기소각,산110-1,독양,예천,보문,경북,06,토요일,05,14:19:00,2017
0.5,06,05,15:40:00,2017,입산자실화,245-3임,,화성,기안,경기,06,토요일,05,14:18:00,2017
13,08,05,16:30:00,2017,농산부산물소각,산108임 외,덕가,상주,사벌,경북,06,토요일,05,14:10:00,2017
0.02,06,05,14:36:00,2017,입산자실화,산30,신안,고성,간성,강원,06,토요일,05,13:59:00,2017
0.06,06,05,13:50:00,2017,쓰레기소각,산110-6임,전곡,화성,서신,경기,06,토요일,05,12:56:00,2017
0.5,06,05,18:00:00,2017,입산자실화,산8-2,외방,남양주,수동,경기,06,토요일,05,12:30:00,2017
0.1,06,05,13:47:00,2017,입산자실화,산49,용담,청주 상당,,충북,06,토요일,05,12:28:00,2017
0.01,06,05,12:46:00,2017,기타,산1-13,양구,영양,영양,경북,06,토요일,05,11:50:00,2017
270,09,05,11:20:00,2017,입산자실화,산83외 232필,점,삼척,도계,강원,06,토요일,05,11:42:00,2017
0.05,06,05,18:30:00,2017,입산자실화,산105-1외 2,화암,청양,화성,충남,06,토요일,05,05:30:00,2017
0.01,05,05,20:30:00,2017,입산자실화,산50,월운,홍천,동,강원,05,금요일,05,18:23:00,2017
0.01,05,05,18:30:00,2017,입산자실화,산14-1,온암,청양,남양,충남,05,금요일,05,17:49:00,2017
0.3,05,05,18:12:00,2017,입산자실화,산1-1,명암,제천,봉양,충북,05,금요일,05,15:15:00,2017
0.05,05,05,15:45:00,2017,입산자실화,산189,대기,강릉,왕산,강원,05,금요일,05,15:04:00,2017
0.1,05,05,16:05:00,2017,입산자실화,산120-4,낙동,정선,남,강원,05,금요일,05,14:50:00,2017
1,05,05,17:00:00,2017,입산자실화,산1-3,도계,영양,일월,경북,05,금요일,05,13:30:00,2017
0.5,05,05,12:30:00,2017,기타,산89,,수성,욱수,대구,04,목요일,05,18:53:00,2017
0.1,03,05,23:50:00,2017,입산자실화,산53-5,내덕,영월,상동,강원,03,수요일,05,20:27:00,2017
0.5,03,05,22:00:00,2017,기타,산1-4,,서,공촌,인천,03,수요일,05,20:21:00,2017
0.01,03,05,19:00:00,2017,담뱃불실화,산58,구읍,파주,적성,경기,03,수요일,05,17:28:00,2017
0.01,03,05,18:30:00,2017,입산자실화,산1-2,팔괴,영월,영월,강원,03,수요일,05,17:19:00,2017
0.05,03,05,19:00:00,2017,농산부산물소각,산32,화동,홍천,북방,강원,03,수요일,05,17:02:00,2017
0.03,03,05,18:00:00,2017,기타,산188-1,두야,태안,근흥,충남,03,수요일,05,16:30:00,2017
0.05,03,05,17:45:00,2017,기타,산14-1외 1필지,옹암,홍성,광천,충남,03,수요일,05,16:00:00,2017
0.1,03,05,16:22:00,2017,입산자실화,산46-1,용유,상주,화북,경북,03,수요일,05,15:23:00,2017
0.5,03,05,19:30:00,2017,입산자실화,산53-1,내덕,영월,상동,강원,03,수요일,05,14:30:00,2017
0.01,03,05,15:40:00,2017,입산자실화,산1,중촌,거창,가북,경남,03,수요일,05,14:20:00,2017
0.5,03,05,16:15:00,2017,농산부산물소각,산3외 2필지,하림,여주,대신,경기,03,수요일,05,12:50:00,2017
0.2,03,05,15:40:00,2017,담뱃불실화,산28,갈곡,파주,법원,경기,03,수요일,05,12:50:00,2017
0.5,03,05,16:00:00,2017,입산자실화,산73-44,대성,가평,청평,경기,03,수요일,05,12:44:00,2017
0.3,03,05,17:00:00,2017,입산자실화,산180,성동,홍천,북방,강원,03,수요일,05,11:17:00,2017
0.05,03,05,04:30:00,2017,입산자실화,산77-3,운암,공주,사곡,충남,03,수요일,05,00:30:00,2017
0.2,02,05,22:20:00,2017,건축물화재비화,산37,여물,양평,청운,경기,02,화요일,05,20:40:00,2017
0.06,02,05,22:00:00,2017,입산자실화,129-3(임),옥현,당진,고대,충남,02,화요일,05,18:00:00,2017
0.05,02,05,15:33:00,2017,입산자실화,산3,화포,고성,거진,강원,02,화요일,05,15:01:00,2017
0.3,02,05,20:00:00,2017,쓰레기소각,"산12-2,112",와야,홍천,내촌,강원,02,화요일,05,14:54:00,2017
0.05,02,05,15:10:00,2017,입산자실화,산201,비두,원주,문막,강원,02,화요일,05,13:20:00,2017
0.2,02,05,16:00:00,2017,입산자실화,산112,이곡,가평,북,경기,02,화요일,05,13:10:00,2017
0.1,02,05,13:30:00,2017,농산부산물소각,산24,정산,원주,부론,강원,02,화요일,05,12:30:00,2017
0.1,01,05,17:00:00,2017,쓰레기소각,산71-2,공흥,양평,양평,경기,01,월요일,05,15:00:00,2017
0.05,01,05,15:55:00,2017,입산자실화,산11-1,탑동,고성,간성,강원,01,월요일,05,14:40:00,2017
0.1,01,05,17:00:00,2017,기타,산19-1,,중,구완,대전,01,월요일,05,14:20:00,2017
0.05,01,05,17:10:00,2017,입산자실화,산33-1,오덕,부여,충화,충남,01,월요일,05,13:55:00,2017
0.5,01,05,16:30:00,2017,기타,산37-1,관대,인제,남,강원,01,월요일,05,12:30:00,2017
0.5,01,05,05:00:00,2017,입산자실화,산16-6,,동,낭월,대전,30,일요일,04,21:20:00,2017
0.04,01,05,05:30:00,2017,기타,산48-1,방춘,해남,계곡,전남,30,일요일,04,19:37:00,2017
0.01,30,04,16:41:00,2017,입산자실화,산22-1,,종로,부암,서울,30,일요일,04,15:18:00,2017
0.05,30,04,17:30:00,2017,입산자실화,산88,내백,함양,수동,경남,30,일요일,04,14:50:00,2017
0.1,30,04,15:45:00,2017,기타,산14,고능,연천,전곡,경기,30,일요일,04,14:05:00,2017
0.1,30,04,14:20:00,2017,쓰레기소각,660-1,용두,화성,서신,경기,30,일요일,04,12:59:00,2017
0.08,30,04,15:40:00,2017,건축물화재비화,산29-12,여미,서산,운산,충남,30,일요일,04,12:30:00,2017
0.1,30,04,11:30:00,2017,입산자실화,산162-4,석항,문경,동로,경북,30,일요일,04,09:50:00,2017
0.7,30,04,13:00:00,2017,농산부산물소각,산42-1,,오산,원,경기,30,일요일,04,05:50:00,2017
0.5,30,04,11:00:00,2017,기타,산97,,춘천,칠전,강원,29,토요일,04,18:33:00,2017
0.05,29,04,17:50:00,2017,기타,425-3,산정,곡성,겸,전남,29,토요일,04,16:25:00,2017
0.01,29,04,16:50:00,2017,입산자실화,산339,원창,춘천,동산,강원,29,토요일,04,15:57:00,2017
0.25,29,04,18:40:00,2017,기타,산5,태봉,서산,운산,충남,29,토요일,04,14:20:00,2017
2,29,04,16:20:00,2017,입산자실화,산91,신상,가평,조종,경기,29,토요일,04,14:09:00,2017
0.01,29,04,14:35:00,2017,입산자실화,산60,은곡,청양,장평,충남,29,토요일,04,14:00:00,2017
0.2,29,04,17:15:00,2017,입산자실화,산70-1,죽청,장성,북이,전남,29,토요일,04,12:40:00,2017
0.02,29,04,13:45:00,2017,입산자실화,산90,방동,춘천,서,강원,29,토요일,04,12:24:00,2017
0.01,29,04,13:00:00,2017,입산자실화,산49-2,,남동,도림,인천,29,토요일,04,11:55:00,2017
0.3,29,04,12:33:00,2017,입산자실화,산129,노곡,경주,내남,경북,29,토요일,04,10:22:00,2017
0.1,29,04,07:13:00,2017,입산자실화,산24-1,송강,고성,거진,강원,29,토요일,04,05:20:00,2017
0.3,29,04,07:20:00,2017,입산자실화,산88,금산,칠곡,왜관,경북,28,금요일,04,18:22:00,2017
0.01,28,04,15:05:00,2017,입산자실화,산70-1,월굴,제천,금성,충북,28,금요일,04,14:15:00,2017
0.1,28,04,20:00:00,2017,입산자실화,산197-1,광원,홍천,내,강원,28,금요일,04,14:00:00,2017
0.05,28,04,16:50:00,2017,입산자실화,산65-1,내월,완주,비봉,전북,28,금요일,04,13:41:00,2017
0.3,28,04,16:23:00,2017,입산자실화,산123임,가천,칠곡,동명,경북,28,금요일,04,13:19:00,2017
0.02,28,04,15:10:00,2017,건축물화재비화,산25-1,정전,보령,청소,충남,28,금요일,04,12:20:00,2017
0.01,28,04,12:13:00,2017,입산자실화,산84,수룡,충주,노은,충북,28,금요일,04,11:32:00,2017
1,28,04,18:00:00,2017,기타,산127,수양,광주,곤지암,경기,28,금요일,04,11:20:00,2017
0.01,27,04,18:00:00,2017,기타,111-4(임),마곡,아산,송악,충남,27,목요일,04,17:15:00,2017
0.01,27,04,17:30:00,2017,입산자실화,산38,,보령,죽정,충남,27,목요일,04,15:40:00,2017
0.4,27,04,19:00:00,2017,기타,산33,발산,부여,임천,충남,27,목요일,04,14:25:00,2017
0.01,27,04,15:35:00,2017,입산자실화,산67-1,금소,안동,임하,경북,27,목요일,04,14:25:00,2017
0.09,27,04,15:00:00,2017,입산자실화,산33-1,상판,가평,조종,경기,27,목요일,04,13:45:00,2017
0.17,27,04,17:00:00,2017,담뱃불실화,산1-1,상림,광주,도척,경기,27,목요일,04,12:31:00,2017
0.2,27,04,11:00:00,2017,기타,산50,신론,양평,청운,경기,27,목요일,04,09:10:00,2017
0.01,26,04,18:40:00,2017,입산자실화,산34-6,용수,공주,신풍,충남,26,수요일,04,17:30:00,2017
2,27,04,06:16:00,2017,입산자실화,산26-1,검승,괴산,괴산,충북,26,수요일,04,17:20:00,2017
0.15,26,04,17:30:00,2017,쓰레기소각,639-3(임),시,화성,남양,경기,26,수요일,04,15:26:00,2017
0.2,26,04,21:00:00,2017,입산자실화,산77,풍천,홍천,화촌,강원,26,수요일,04,15:20:00,2017
0.5,26,04,17:30:00,2017,기타,산97(임),금월,강화,선원,인천,26,수요일,04,14:48:00,2017
0.03,26,04,13:55:00,2017,기타,산38,,의왕,월암,경기,26,수요일,04,13:22:00,2017
0.06,26,04,14:00:00,2017,농산부산물소각,산32,수월,예천,지보,경북,26,수요일,04,12:18:00,2017
0.05,26,04,14:00:00,2017,쓰레기소각,산2,,유성,봉산,대전,26,수요일,04,10:56:00,2017
0.01,24,04,20:00:00,2017,입산자실화,산19-3,,남동,간석,인천,24,월요일,04,18:53:00,2017
0.01,24,04,19:00:00,2017,입산자실화,산253-49,덕둔,포천,신북,경기,24,월요일,04,17:00:00,2017
0.03,24,04,18:30:00,2017,입산자실화,산147,마장,가평,가평,경기,24,월요일,04,14:43:00,2017
0.2,24,04,16:30:00,2017,입산자실화,601-4,,광명,광명,경기,24,월요일,04,14:26:00,2017
0.1,24,04,16:00:00,2017,쓰레기소각,산95-2,화양,양평,강상,경기,24,월요일,04,14:20:00,2017
0.3,15,03,18:30:00,2017,건축물화재비화,산42-2,,양주,유양,경기,15,수요일,03,15:30:00,2017
0.01,15,03,14:52:00,2017,쓰레기소각,산20-1,,동,각산,대구,15,수요일,03,14:03:00,2017
0.2,15,03,15:15:00,2017,농산부산물소각,산41임,,동두천,광암,경기,15,수요일,03,13:45:00,2017
0.02,15,03,13:35:00,2017,입산자실화,산44,오성,홍성,장곡,충남,15,수요일,03,12:50:00,2017
0.05,15,03,12:30:00,2017,입산자실화,산342,원창,춘천,동산,강원,15,수요일,03,11:02:00,2017
0.09,15,03,13:30:00,2017,농산부산물소각,산61-1,영동,광주,퇴촌,경기,15,수요일,03,10:20:00,2017
0.3,14,03,21:15:00,2017,입산자실화,산113-1,월산,경주,내남,경북,14,화요일,03,18:30:00,2017
0.5,14,03,18:20:00,2017,입산자실화,산120-1,모곡,홍천,서,강원,14,화요일,03,15:11:00,2017
0.03,14,03,15:30:00,2017,쓰레기소각,산28-2,화산,괴산,사리,충북,14,화요일,03,14:55:00,2017
0.01,14,03,14:20:00,2017,건축물화재비화,산111,두야,태안,근흥,충남,14,화요일,03,13:55:00,2017
0.3,14,03,14:55:00,2017,농산부산물소각,산25-1,안보,춘천,서,강원,14,화요일,03,12:26:00,2017
0.1,14,03,14:00:00,2017,입산자실화,94임,다목,화천,상서,강원,14,화요일,03,12:15:00,2017
0.02,14,03,15:00:00,2017,입산자실화,산57-1,북평,고성,개천,경남,14,화요일,03,11:55:00,2017
0.01,14,03,10:50:00,2017,농산부산물소각,산26,평산,진천,문백,충북,14,화요일,03,10:25:00,2017
0.02,14,03,11:30:00,2017,입산자실화,산54,세심,임실,삼계,전북,14,화요일,03,09:40:00,2017
0.1,13,03,19:00:00,2017,농산부산물소각,산188-5,산유,가평,가평,경기,13,월요일,03,17:14:00,2017
0.01,13,03,16:43:00,2017,입산자실화,산46-9,,구미,상모,경북,13,월요일,03,16:15:00,2017
0.3,13,03,17:00:00,2017,기타,산97-2,와석,영월,김삿갓,강원,13,월요일,03,15:38:00,2017
0.05,13,03,15:30:00,2017,담뱃불실화,산87,지례,하동,양보,경남,13,월요일,03,14:32:00,2017
0.09,13,03,16:30:00,2017,쓰레기소각,877-8,여차,강화,화도,인천,13,월요일,03,14:30:00,2017
0.16,13,03,14:30:00,2017,기타,산116-3,,서,당하,인천,13,월요일,03,14:00:00,2017
0.2,13,03,16:20:00,2017,입산자실화,산48,신촌,청송,진보,경북,13,월요일,03,12:23:00,2017
0.05,13,03,11:20:00,2017,담뱃불실화,산62-2,목현,함양,휴천,경남,13,월요일,03,09:50:00,2017
0.3,12,03,19:40:00,2017,쓰레기소각,산24,안보,춘천,서,강원,12,일요일,03,17:45:00,2017
0.01,12,03,18:30:00,2017,입산자실화,산215,죽절,완주,소양,전북,12,일요일,03,17:07:00,2017
0.8,12,03,18:30:00,2017,농산부산물소각,산13,오성,장수,산서,전북,12,일요일,03,14:50:00,2017
0.01,12,03,16:00:00,2017,기타,336-8,,관악,신림,서울,12,일요일,03,14:50:00,2017
1.2,12,03,16:16:00,2017,쓰레기소각,산21,,중,사정,대전,12,일요일,03,14:25:00,2017
0.03,12,03,13:50:00,2017,농산부산물소각,산301,권이,경주,양북,경북,12,일요일,03,12:34:00,2017
0.5,12,03,16:00:00,2017,기타,산9,칠곡,안성,원곡,경기,12,일요일,03,12:00:00,2017
0.01,12,03,13:30:00,2017,기타,산4 외 1필지,월암,고창,고창,전북,12,일요일,03,11:26:00,2017
0.3,11,03,19:40:00,2017,쓰레기소각,428-10,다문,양평,용문,경기,11,토요일,03,18:00:00,2017
0.4,11,03,20:10:00,2017,입산자실화,산15-1,월석,남원,산동,전북,11,토요일,03,17:40:00,2017
0.05,11,03,19:00:00,2017,입산자실화,산225,팔봉,홍천,서,강원,11,토요일,03,16:28:00,2017
0.04,11,03,17:00:00,2017,농산부산물소각,산59-2,아산,청양,청남,충남,11,토요일,03,16:25:00,2017
0.03,11,03,17:30:00,2017,기타,산27,해문,화성,마도,경기,11,토요일,03,16:11:00,2017
0.23,11,03,17:00:00,2017,입산자실화,산66-2,,군포,당,경기,11,토요일,03,15:35:00,2017
0.01,11,03,17:10:00,2017,기타,산91,내월,순창,적성,전북,11,토요일,03,15:30:00,2017
1.5,11,03,18:30:00,2017,농산부산물소각,산167,죽곡,영천,화남,경북,11,토요일,03,15:13:00,2017
0.3,11,03,20:00:00,2017,기타,산1,가오작,양구,남,강원,11,토요일,03,14:58:00,2017
